"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197261.11",192.276298344284,1.34915700791492,0.358105568693158,3.76748402109029,0.000164901091952403,0.000815255871698136
"ENSG00000234350.5",23.3162130120245,2.24830279545672,0.596832825043355,3.76705620253611,0.000165183824431247,0.000816075546673748
"ENSG00000161912.18",131.656972328553,1.36023851471705,0.361155563553974,3.76635071416744,0.000165651056940736,0.000818189614023209
"ENSG00000124249.7",65.5886980693605,2.79906761603842,0.743221071578531,3.76613059435124,0.000165797092717388,0.000818522349313436
"ENSG00000115593.15",63.9255328592915,-3.91610359824319,1.0399594045983,-3.76563121687989,0.000166128847746041,0.000819965652928691
"ENSG00000254709.8",89.7049795004684,-2.72146693978085,0.722726317960154,-3.76555671510898,0.000166178395546366,0.00082001570617129
"ENSG00000135218.19",789.959327673556,-2.25431715321475,0.598706750695629,-3.76531106521764,0.000166341864826753,0.000820627753717381
"ENSG00000177432.8",98.4833682812272,-1.07073549152946,0.284616616978376,-3.76202732959477,0.000168541625591801,0.000830889051632264
"ENSG00000164691.18",193.425494628387,-1.74098261540292,0.462893926150739,-3.76108330018567,0.000169179073486885,0.000833834045520745
"ENSG00000070669.17",36.4833091676954,1.5756988078704,0.419031862717787,3.7603317266869,0.000169688187885004,0.000835947325212845
"ENSG00000236499.2",39.1270310130495,2.05244534864678,0.545873815870269,3.75992635839224,0.0001699633814799,0.000836906768863047
"ENSG00000240668.1",296.001005584603,3.94686133614575,1.04981645610656,3.75957274549061,0.0001702037825045,0.000837892242757543
"ENSG00000123191.16",1480.15546972172,1.22725283955238,0.32645372488077,3.75934702537276,0.000170357403800102,0.000838450145618807
"ENSG00000204323.5",82.2885511215781,-1.29438323968783,0.344431134676613,-3.75803203999873,0.000171254956819148,0.000842469124456183
"ENSG00000154589.7",110.51469619488,-1.74090928418263,0.463267167800966,-3.75789480710745,0.000171348882027445,0.000842726666545531
"ENSG00000216588.9",16.3303729381308,2.24131846875716,0.596438412171274,3.75783722681083,0.000171388305676423,0.000842726666545531
"ENSG00000172367.16",299.816757592781,-1.70538113482393,0.453891829438857,-3.75724131657598,0.000171796810398731,0.000844369704674101
"ENSG00000198569.10",16.741679923609,2.57833344326133,0.686232271350135,3.75723140823523,0.000171803610437318,0.000844369704674101
"ENSG00000242574.9",883.382378556175,-1.55944450829809,0.41514444643823,-3.75639014727882,0.000172381887214863,0.000847011733424816
"ENSG00000182534.13",1749.0489152555,-1.42404384650502,0.379112129074026,-3.75626031797827,0.000172471293843371,0.000847250980544547
"ENSG00000170891.11",22.2582943609029,-1.98683492563031,0.528951109430764,-3.75617876625396,0.000172527476537667,0.00084732694342042
"ENSG00000213539.4",15.7552997417386,2.57557174397542,0.685748204643308,3.75585634280311,0.000172749769418293,0.000848218487924791
"ENSG00000136960.13",733.473049367013,-1.55691387474262,0.414560030305935,-3.75558124499764,0.000172939646861627,0.000848750262156511
"ENSG00000166391.15",1440.49268684012,-2.26957601489487,0.604444155238154,-3.7548150564888,0.000173469519093576,0.000850748815182235
"ENSG00000169918.10",96.9442890922385,-1.31742748858828,0.350862928511738,-3.75482098999868,0.000173465409801963,0.000850748815182235
"ENSG00000213222.3",33.3411586218616,1.12648835250923,0.300011152945632,3.75482158396082,0.000173464998454584,0.000850748815182235
"ENSG00000241316.8",68.0253088320504,-1.09043676617279,0.290527655958366,-3.75329764244217,0.000174523425076521,0.000855312753748781
"ENSG00000172315.6",1326.54651195894,1.1399471111625,0.303754291011409,3.75285928428146,0.000174829001941183,0.000856415976370814
"ENSG00000287707.1",9.95966825407824,1.87865999603113,0.500614551946786,3.75270752463231,0.000174934909890295,0.000856415976370814
"ENSG00000288156.1",26.0048716983248,-1.90968417975921,0.508882462365808,-3.75270189285172,0.000174938841281151,0.000856415976370814
"ENSG00000269473.1",14.2887269879312,1.40567000866037,0.374657304178574,3.75188203454958,0.000175512049093546,0.000858742118407616
"ENSG00000108242.13",129.333980326409,-2.33101660292908,0.621336908954876,-3.75161457388711,0.0001756994272488,0.00085945683630002
"ENSG00000163534.15",32.6674673305756,-3.19813226439976,0.852535047310521,-3.75132057560432,0.00017590561422688,0.00086006107294341
"ENSG00000255277.3",30.9060138940894,-1.47885333299579,0.394324329781843,-3.750347673992,0.00017658955346813,0.000863202259365354
"ENSG00000167332.9",60.7579998917934,-1.94454845361625,0.518507877875272,-3.75027754946476,0.000176638946739524,0.000863240921254758
"ENSG00000058085.15",6537.93203929718,1.27019089076776,0.338878458073606,3.74821963599665,0.000178094267478112,0.000869536276854065
"ENSG00000211949.3",2763.04491844066,-2.51412863933589,0.670817218248755,-3.74785943315425,0.000178350153250775,0.000870581360308558
"ENSG00000280219.1",23.6333873359393,1.79925245392795,0.480117856806572,3.74752246437031,0.000178589846639874,0.000871546932159743
"ENSG00000124942.14",21664.1733247218,-1.36383088239987,0.363988329208079,-3.74690827413924,0.000179027513191278,0.000873477965298315
"ENSG00000225187.1",7.567736874489,2.49811397468593,0.666774734558982,3.74656363717535,0.00017927353997688,0.000874473298963644
"ENSG00000255152.8",16.5364802430619,1.79416118573689,0.478891719533433,3.74648613153069,0.000179328912879023,0.000874538398898425
"ENSG00000183091.19",85.8467307891965,2.64686949535737,0.706523797221187,3.74632744964532,0.000179442331263292,0.000874886474052916
"ENSG00000261737.1",29.0475949380637,-1.12937078958191,0.301533836471412,-3.74541976050831,0.000180092402401927,0.000877825148301323
"ENSG00000160801.14",32.5854050458165,-1.90267938561194,0.508219216964943,-3.74381629442238,0.000181246190843952,0.000882853929136657
"ENSG00000273759.1",33.1080114228445,1.5861358791634,0.423733546348111,3.74323886516253,0.000181663384567144,0.000884679000575167
"ENSG00000180332.6",11.7396158697196,-3.17117398345775,0.847240524747522,-3.74294417090443,0.000181876649524285,0.000885397895495815
"ENSG00000250320.6",30.1162427789852,-1.84574160704094,0.493217580812771,-3.74224617865274,0.000182382713386491,0.000887143965137795
"ENSG00000156299.13",150.439222689154,-1.76567316170823,0.47194470129464,-3.74127129060805,0.000183091750495804,0.000890176690669905
"ENSG00000239345.2",29.1322992845334,1.58394907982423,0.423513304276264,3.74002201071585,0.00018400414153272,0.000893986033423855
"ENSG00000197893.14",21.6664832851016,-2.43030587534309,0.649911425894487,-3.73944168160793,0.000184429427725904,0.000895843128279257
"ENSG00000134917.10",112.100939976152,-2.05834471996843,0.550465623318578,-3.73927931695233,0.000184548579755211,0.000896212694545199
"ENSG00000250596.2",6.11856987376674,-2.10499452579249,0.563069668652343,-3.73842642035862,0.00018517567111947,0.000898690939466653
"ENSG00000117091.10",227.752166959789,-1.98229530533633,0.530270418695962,-3.73827246522855,0.000185289079677689,0.000898969563770817
"ENSG00000287315.1",24.260664767838,1.83153060460212,0.489990906906711,3.73788692562579,0.000185573367737896,0.00090013897651699
"ENSG00000271601.4",453.568443664009,-1.03891891254723,0.277954648362522,-3.73772814618383,0.000185690567217156,0.00090028774772176
"ENSG00000142661.19",530.40776242048,1.83435794368811,0.49097728115338,3.73613609855619,0.000186869554052754,0.000905111658952639
"ENSG00000164136.17",181.114146052821,-1.0824630041884,0.289741155372281,-3.735965651126,0.000186996194607258,0.000905352213490559
"ENSG00000154529.15",13.8843346195031,-2.66862604475542,0.714356322275091,-3.73570718357521,0.000187188387064421,0.000906071911240648
"ENSG00000162733.19",1200.96382805568,-2.04369248159243,0.547091341574453,-3.73555990798714,0.00018729798192975,0.000906391559529342
"ENSG00000287929.1",22.5097489021766,1.65719761910922,0.44368440595729,3.73508195658503,0.000187654064226273,0.000907903609040806
"ENSG00000131171.13",3195.94467817935,-1.12239877120985,0.30050964500064,-3.7349841839767,0.000187726984913397,0.000908045288020197
"ENSG00000272141.1",504.355645926153,1.35911472870855,0.363948385015115,3.73436120248785,0.000188192242349476,0.000909872762790484
"ENSG00000174145.8",19.9504562248824,-2.42541747706439,0.649525634819376,-3.73413664841553,0.000188360210262919,0.000910325767289331
"ENSG00000227372.12",167.090532528675,-1.68606071090185,0.451528384593231,-3.73411897996351,0.000188373432358492,0.000910325767289331
"ENSG00000167105.8",506.830373737311,1.64849118159648,0.441513280783734,3.73372954641417,0.000188665084574761,0.000911523507062041
"ENSG00000009790.15",152.362521077413,-1.6183252393382,0.433497492273167,-3.73318247091132,0.00018907551401513,0.000913082471835889
"ENSG00000273113.1",6.14348779495255,1.80909822248599,0.484628761305551,3.73295678451363,0.000189245073862433,0.000913477323591597
"ENSG00000287837.1",85.9368256515609,1.15434101707764,0.309229227135219,3.73296220338473,0.000189241000950751,0.000913477323591597
"ENSG00000130635.16",7785.24984850289,1.76940492167258,0.474074899442072,3.73233200862344,0.000189715218342,0.000915534317829007
"ENSG00000259479.6",114.272204789876,1.84671415751109,0.494831083717673,3.73200920127471,0.000189958561098958,0.000916496104314448
"ENSG00000125845.7",883.74276358083,-1.48423380056021,0.397812237954775,-3.7309908015674,0.000190728188200923,0.000919782819993744
"ENSG00000197594.13",435.390485505439,-1.17944922146534,0.316194716483818,-3.73013576754595,0.000191376618403593,0.000922696026960234
"ENSG00000196664.5",114.742923128999,-2.10714726051889,0.564937157878668,-3.72987903368084,0.000191571721157233,0.000923422734667793
"ENSG00000114251.15",721.041837528818,1.46150600141629,0.391862128532149,3.72964340006739,0.000191750953452252,0.000924072623989788
"ENSG00000168421.13",194.689796428101,-1.6941962599284,0.454289720175849,-3.72932995109949,0.000191989619458821,0.000925008564787825
"ENSG00000237643.2",289.410286568594,3.84877385340005,1.03216218466158,3.7288460191573,0.000192358642739523,0.000926571989992299
"ENSG00000104313.20",57.0527488758683,3.00915356926596,0.807085839383074,3.7284182455315,0.000192685397322883,0.000927931134666022
"ENSG00000233469.1",6.73836821419613,1.66534435777903,0.446789786041518,3.72735548082623,0.000193499448556921,0.000931204908654246
"ENSG00000267213.4",17.9722621399955,1.6763830291143,0.449759817128155,3.72728502029924,0.000193553533641997,0.000931249822325159
"ENSG00000015285.11",302.932449875181,-1.54122771118356,0.413598491787623,-3.72638619769183,0.000194244712220214,0.00093414333639714
"ENSG00000129990.15",20.1119362842894,-1.89982985845576,0.50985681211314,-3.72620275598903,0.000194386060314451,0.000934607100065485
"ENSG00000134138.20",268.456580566632,-2.01162656487077,0.540040294428632,-3.72495642570356,0.000195348962522084,0.000938802900951976
"ENSG00000184465.16",348.908403534761,1.02642112092649,0.275622459402428,3.7240111823683,0.000196082234729914,0.00094210926402558
"ENSG00000109576.14",250.791488969636,1.0206981670207,0.274195072063156,3.722525570356,0.000197239926564227,0.000947015604955006
"ENSG00000286360.1",8.21403945900499,1.45038976633072,0.389710440419935,3.72171134231826,0.000197877150952436,0.000949855970973295
"ENSG00000011332.19",23.0883101458277,1.8852754745888,0.506591255973948,3.72149233204639,0.000198048880779162,0.000950241909184594
"ENSG00000171817.17",30.4022386514714,-1.34081287994542,0.360337725610219,-3.72098946252381,0.000198443719702173,0.000951916865671397
"ENSG00000271833.1",11.5961111987062,1.72861470376885,0.464631825957805,3.72039668226651,0.000198910103741837,0.000953934166573839
"ENSG00000128573.26",299.295564412133,-2.25191744289293,0.605775229700018,-3.71741420329796,0.000201272306743286,0.000964064072291247
"ENSG00000182557.8",86.0688890632219,1.32013806185284,0.355126031344464,3.71737902979106,0.0002013003216928,0.000964064072291247
"ENSG00000131094.4",28.9009285633624,-1.62650191080935,0.43760955570819,-3.71678792108906,0.000201771675625209,0.00096565473737005
"ENSG00000211966.2",1977.79594008333,-2.71272904236782,0.730091231880276,-3.71560282319987,0.000202719805328837,0.0009699692869827
"ENSG00000178821.13",181.793088785998,1.39769322933067,0.376191886882856,3.71537313287647,0.000202904051081481,0.000970627677920581
"ENSG00000129682.16",108.158472323817,-1.72762418648239,0.465013724280641,-3.71521117823987,0.000203034057303995,0.000971026361397112
"ENSG00000287562.1",114.778582167006,1.37387924010119,0.36982011324796,3.71499329237407,0.000203209084788616,0.000971640129909537
"ENSG00000234072.1",208.675738143185,1.02344449341784,0.27557512526529,3.71384932668577,0.000204130359226956,0.000975596840871319
"ENSG00000185090.14",411.494795843567,1.27926047911496,0.34467101766171,3.7115406099231,0.000206001609229125,0.000983862172698843
"ENSG00000162761.14",6.47786900212,-3.09948190307378,0.835122333091021,-3.7114106284306,0.000206107438841925,0.0009841417381509
"ENSG00000100095.19",18.7453349951031,-2.99570864196385,0.807205955035977,-3.71120731118781,0.000206273080098563,0.000984472885846536
"ENSG00000229950.1",15.6066672237951,3.00031633695855,0.808447482118855,3.71120747274151,0.000206272948432171,0.000984472885846536
"ENSG00000253234.1",52.9248956186652,-2.60246431300174,0.701255241570151,-3.71115131656581,0.000206318720514044,0.000984472885846536
"ENSG00000128965.13",313.869159937978,1.33451255673987,0.359738140202656,3.70967770052983,0.000207523258931552,0.000989539755982279
"ENSG00000137809.17",836.314648073763,1.98071931408151,0.534121266204095,3.70837006389603,0.000208597653345879,0.000994291021572125
"ENSG00000174946.7",49.2065303596693,-1.48917012474231,0.401627404730715,-3.70783992128419,0.000209034721353532,0.000995834138426204
"ENSG00000231292.6",144.337361527884,-2.95587790439297,0.797254232798049,-3.70757254435515,0.000209255482336667,0.000996657663525684
"ENSG00000138395.17",10.2030811496294,-2.20956585552048,0.596048963191316,-3.70702071804674,0.000209711792732365,0.000998602447361047
"ENSG00000140937.14",1462.87581734687,1.52730024918634,0.412134455741505,3.70583004626111,0.000210699556013038,0.00100286145667025
"ENSG00000189292.16",36.8402643396936,-1.83085238947604,0.494046994097623,-3.70582639171826,0.000210702594481345,0.00100286145667025
"ENSG00000107281.10",4273.27022182405,1.26818679552679,0.342246369750503,3.70547917411454,0.000210991466688335,0.0010040067300063
"ENSG00000279031.1",10.5655824499745,1.69793214009219,0.458274806040267,3.70505233478402,0.000211347090881003,0.00100546904758637
"ENSG00000153823.19",917.013428554411,-1.78334076538508,0.481345889424177,-3.70490494375771,0.000211470021445199,0.00100582392600072
"ENSG00000187534.6",86.4228210407158,-1.51972984052276,0.41032728274617,-3.7037016655382,0.000212476122872612,0.00101037834571668
"ENSG00000186310.10",59.5826794815501,-2.05397123887787,0.554770878959395,-3.70237753418237,0.000213588467850838,0.00101474028025299
"ENSG00000139194.8",119.839746031626,-1.35662936276182,0.36646436805673,-3.7019407096949,0.000213956622992228,0.00101602541484374
"ENSG00000183317.17",747.798500995341,-1.28549140282109,0.347305874224825,-3.7013235255242,0.000214477800887999,0.00101803571137736
"ENSG00000124731.13",126.507782724577,2.19993040908976,0.594646946021041,3.6995572310766,0.000215975934237257,0.00102467925570978
"ENSG00000214944.9",691.003741235321,1.06511255020408,0.287912378395549,3.69943298770145,0.000216081683859644,0.00102494728959091
"ENSG00000213903.9",272.352754656291,1.4283199157407,0.386148132108555,3.69889116889258,0.000216543420961406,0.0010264355459649
"ENSG00000090020.11",3067.19097563878,-1.12039505137543,0.30295331068622,-3.69824329972702,0.000217096750163018,0.00102858977097956
"ENSG00000173258.13",86.4195880075651,-1.4000373969869,0.378582907390348,-3.69809986044444,0.000217219437512731,0.00102892750076684
"ENSG00000233670.7",50.6806843446387,-3.51236568838139,0.949790036351576,-3.69804436133424,0.000217266924809913,0.00102892750076684
"ENSG00000138778.13",503.314899953408,1.05782916240644,0.286105119342982,3.69734440556557,0.000217866672742014,0.00103106381466649
"ENSG00000205213.14",3199.2403877301,-1.04536455855539,0.282732500122302,-3.69736255330814,0.000217851103477811,0.00103106381466649
"ENSG00000126882.13",236.050992513653,-1.39939130420418,0.378538140549214,-3.69683039646632,0.000218308084180916,0.00103268309245753
"ENSG00000002726.21",12008.5086502685,-1.51313740915678,0.409327154089103,-3.6966455658776,0.000218467014802151,0.00103296526039945
"ENSG00000151287.17",200.695740393284,1.2603857687904,0.34095103945798,3.69667671579496,0.000218440222255893,0.00103296526039945
"ENSG00000231298.7",29.5597504368435,-2.28115920165344,0.617391482906132,-3.69483425802339,0.000220030266485226,0.00103988412793347
"ENSG00000106714.17",19.0192250817296,-2.24963079649842,0.608885869869388,-3.69466743739839,0.000220174768169166,0.00104033077902638
"ENSG00000183578.8",142.66654388229,-1.50436090215771,0.407216783065619,-3.69425073994384,0.000220536104962422,0.00104180154555347
"ENSG00000130653.16",324.011394130973,-1.09353469877645,0.296096832212646,-3.6931658154016,0.000221479504464818,0.00104578330120454
"ENSG00000183778.17",2203.70501273124,-2.48490498583811,0.67283001869497,-3.69321361531678,0.000221437860241804,0.00104578330120454
"ENSG00000138658.16",178.483323859364,1.02461180274302,0.277485448107812,3.69248841598686,0.000222070459062242,0.00104762280268107
"ENSG00000250221.1",8.29921884624607,-1.65689829129787,0.448716322266201,-3.6925295762139,0.000222034509208673,0.00104762280268107
"ENSG00000235545.1",7.69184271151595,-1.78089496758937,0.482412642411966,-3.69164240531768,0.000222810586789432,0.00105087613338651
"ENSG00000256139.2",20.1782834016927,-1.32967913103363,0.360352649651058,-3.68993854303888,0.000224308234813887,0.00105722085124398
"ENSG00000135625.8",8.47635060449858,2.84658320843214,0.771679770505454,3.68881408743891,0.000225301770597837,0.00106070238560416
"ENSG00000285420.1",5.82947707420615,-2.13596586718477,0.579096138356586,-3.68844778217037,0.000225626318116842,0.00106199005964564
"ENSG00000235703.6",82.2696248370004,1.59108035173632,0.431400632499547,3.68817343293532,0.000225869679684993,0.00106289510731909
"ENSG00000214184.3",7.13333940998649,1.27654530457145,0.346125218509806,3.68810256030301,0.000225932587307622,0.00106295075950357
"ENSG00000283422.1",9.19607828555523,-2.81095457494928,0.762686665291317,-3.6855955438471,0.000228168462286547,0.00107250000716529
"ENSG00000134545.14",11.8113658374693,-1.97177303597673,0.535104474059002,-3.68483750662738,0.000228848593877516,0.00107545401761455
"ENSG00000250295.6",9.17990471308732,2.03211859912011,0.551559428157299,3.68431486324004,0.000229318631439162,0.00107717638862698
"ENSG00000211667.3",18.6053414807398,-2.89075262295788,0.784674499364014,-3.68401499641044,0.000229588724571238,0.0010779584317696
"ENSG00000138316.11",265.664161274432,1.19267417041998,0.323768350193716,3.68372686739265,0.000229848526572324,0.00107869147258536
"ENSG00000081237.20",1248.11997130172,-1.79028254880013,0.486242359303781,-3.68187286554698,0.00023152686581768,0.00108583334478253
"ENSG00000269815.1",7.00552489341151,1.44352344627694,0.392077409749408,3.68173072557165,0.000231656011878702,0.0010861942206363
"ENSG00000273821.1",8.92278272550494,1.7819558086221,0.484246674664595,3.6798514101441,0.00023336989547872,0.00109349114051265
"ENSG00000251039.2",72.7369428480775,-3.13463041847848,0.852045065693471,-3.67894908930343,0.000234197008548787,0.00109687273258872
"ENSG00000274270.1",14.7175698710945,1.49005227502357,0.40505198391201,3.67866924297612,0.000234454088247431,0.00109782968549523
"ENSG00000160716.6",10.1598565396247,-1.8557068296834,0.504461210689183,-3.67859171401538,0.000234525356743852,0.00109791634386565
"ENSG00000184786.6",88.3347977106705,1.28204465385787,0.348601638760043,3.67767821866252,0.000235366619660772,0.00110160683502497
"ENSG00000270587.1",14.7088224925106,-1.16943866193853,0.317998584207691,-3.67749644185443,0.000235534360348761,0.00110214403069426
"ENSG00000287156.1",26.1505713880454,1.88018980942949,0.511283730043929,3.67739026091823,0.000235632394285806,0.00110235487695444
"ENSG00000121207.12",9.78420310848418,-2.65316805352788,0.721558253252665,-3.67699772203815,0.000235995147144041,0.00110366382947312
"ENSG00000243244.7",260.530455183706,-1.91839496682179,0.521732171889068,-3.67697272697549,0.000236018263307,0.00110366382947312
"ENSG00000211592.8",117809.460991006,-2.37098810920429,0.645344650737516,-3.67398739029551,0.000238794522123483,0.00111564328937305
"ENSG00000161955.16",434.733702943238,-1.075345687709,0.292710891352551,-3.67374675653531,0.000239019632406828,0.00111623159847324
"ENSG00000175175.6",9.59047647899964,-1.48356503981101,0.403829831352428,-3.67373810607934,0.000239027728521156,0.00111623159847324
"ENSG00000156006.5",289.742927691332,-1.77107667181301,0.482226357086803,-3.67270814999066,0.000239993523768341,0.00111973660002139
"ENSG00000187193.9",384.762003732762,-1.57054484409089,0.427741592361475,-3.67171411931263,0.000240929102405385,0.00112384974040656
"ENSG00000224041.3",110.585377780442,-2.93049644732762,0.798300640606207,-3.67091832107548,0.00024168057034324,0.00112710241781096
"ENSG00000266714.9",6120.99652805979,-1.24213889840373,0.338451017034107,-3.67006992411711,0.000242484128358641,0.00113059651064642
"ENSG00000133687.16",341.028701630099,-1.71346465599187,0.466897739668251,-3.66989280609787,0.000242652201393838,0.00113082756932754
"ENSG00000184923.12",6.90302527324591,-1.63032193550435,0.444502173897908,-3.66774794644491,0.000244696222418819,0.00113963377178004
"ENSG00000242193.11",1476.92817119447,1.06966565178758,0.291649960250056,3.66763517084131,0.000244804141671139,0.0011398812674054
"ENSG00000110536.14",117.544607287774,1.47443878042602,0.402023736581015,3.66754160578998,0.000244893711503278,0.00114004323102276
"ENSG00000114771.14",18.2990125084398,2.61248072535161,0.712580089746441,3.66622750613368,0.000246154951558258,0.00114565832855643
"ENSG00000244151.1",12.9326457603809,1.5713610324032,0.428710190245966,3.66532232765836,0.000247027260467448,0.00114894730958139
"ENSG00000224189.8",566.521016144705,-1.93623082691314,0.528290488924338,-3.66508742350357,0.000247254108003383,0.00114948854634549
"ENSG00000224984.1",11.4905957763481,-1.99564317625944,0.544552664056004,-3.66473861572036,0.000247591313077807,0.00115079911410232
"ENSG00000233198.4",10.6263445210772,1.89274331864226,0.516545440006166,3.66423391254729,0.000248079991548269,0.00115255560261843
"ENSG00000280587.1",47.0389869749625,2.03799935726482,0.556338531725697,3.66323603533838,0.000249048849195003,0.00115628235227551
"ENSG00000236953.1",6.58096434163825,1.88451486991069,0.514696073726428,3.66141295049465,0.000250828087465734,0.00116376402944804
"ENSG00000228495.2",6.62494731624034,-2.49346420940818,0.681125312140841,-3.6608009788551,0.000251428008452202,0.00116550800353795
"ENSG00000230701.2",14.6042725013873,1.25334971608403,0.34243302782777,3.6601309284758,0.000252086407736193,0.0011679998963567
"ENSG00000139880.19",361.90395858233,1.05764757773331,0.2889873945956,3.65983983216065,0.000252372945881675,0.00116851798174894
"ENSG00000274370.1",16.1423008053978,-1.76755053216721,0.482982932727133,-3.65965422874645,0.000252555802437281,0.00116891318792646
"ENSG00000258572.1",8.49047565804149,-2.13468579073365,0.583312212275761,-3.65959386038789,0.000252615304141665,0.00116892858881119
"ENSG00000093072.18",1360.95020273343,-1.79980808496365,0.491840751419158,-3.65933095167588,0.000252874591848071,0.00116986824850301
"ENSG00000101049.17",1060.67360021558,-1.51766345946214,0.414795501729189,-3.65882333134121,0.000253375927124186,0.00117179061595863
"ENSG00000125971.17",531.388781291757,1.21013899024721,0.330761440638772,3.65864590476498,0.000253551376634008,0.00117218491141273
"ENSG00000175591.12",364.078786491645,-1.21558666159466,0.332277121241386,-3.65835197155082,0.00025384228528666,0.00117278066486015
"ENSG00000272150.5",36.9922320729695,-1.02357506400574,0.279796973529162,-3.65827782586454,0.000253915717438193,0.00117285952589819
"ENSG00000177301.16",38.1818814449334,-1.83617672816421,0.502187079876793,-3.656359953774,0.000255822069265247,0.00118140289377286
"ENSG00000234393.1",15.340927182705,-1.55564776179338,0.425484642529342,-3.65617840527841,0.000256003220928352,0.00118197715205194
"ENSG00000121900.19",6543.44857195552,-1.08494176743102,0.296774445991002,-3.65577893274516,0.000256402243906449,0.00118303199411293
"ENSG00000279133.1",40.5708802231641,1.18145377067152,0.323215254429089,3.65531562784183,0.000256865757843417,0.00118490790400436
"ENSG00000213366.13",95.2814226885556,-1.27973522124528,0.35014300358511,-3.65489302411324,0.000257289237353056,0.00118633541769992
"ENSG00000211965.4",808.421310638739,-2.70705952040537,0.741045074163202,-3.65302950493561,0.000259164438596115,0.0011939235782038
"ENSG00000228150.1",13.880456306476,-1.45037871913007,0.397033556630301,-3.65303812463539,0.000259155735436306,0.0011939235782038
"ENSG00000226696.6",102.818972915471,1.0267610384668,0.281099153291167,3.65266499897019,0.000259532724809248,0.00119535557117212
"ENSG00000239951.1",5337.27921738039,-2.49211710196095,0.682332798008775,-3.65234839836747,0.000259853006994826,0.00119643063725291
"ENSG00000279692.1",41.2364454029571,2.28821284085591,0.626528448420028,3.65220900443754,0.000259994139335014,0.00119668614143382
"ENSG00000232593.7",317.071377544169,1.3037030119805,0.357044125197279,3.65137785493646,0.000260837147242857,0.00119950501590643
"ENSG00000186603.6",782.35332998727,1.6108985947647,0.441211670071063,3.65107884500254,0.000261141049624589,0.00120037201273207
"ENSG00000261104.1",19.0110832376914,2.24838835433964,0.615849165365232,3.65087505315725,0.00026134836614573,0.00120105966235126
"ENSG00000258754.8",26.5551471492969,-1.96174687132046,0.537385729365986,-3.65053771270582,0.00026169188022538,0.00120237278330977
"ENSG00000258274.1",39.2474338636378,-4.09831007634974,1.1236154638176,-3.64743117936923,0.000264875225306734,0.00121592511877516
"ENSG00000126709.15",4211.44631686556,1.73494648722161,0.475782468898534,3.64651201049529,0.000265824058788413,0.00122001165402031
"ENSG00000138615.6",429.164563128095,-2.89875895010616,0.795240842827669,-3.64513339103526,0.00026725314599617,0.0012257594699216
"ENSG00000069535.14",469.642769555577,-2.29657861521765,0.630061303563541,-3.64500819559702,0.000267383280610882,0.00122608609216215
"ENSG00000105205.7",85.4508127193454,-3.22940542158204,0.886059087638138,-3.64468404718953,0.000267720493285923,0.00122736191777633
"ENSG00000277654.6",24.2466424697607,1.81718555656287,0.498631499785532,3.64434568883929,0.000268072913838831,0.00122843630567545
"ENSG00000137941.17",105.025360607953,-1.71835465422104,0.471710238016722,-3.64281822977972,0.000269669273750323,0.00123466390775951
"ENSG00000147155.11",1626.72418939378,1.00008237796427,0.27454594421496,3.64267766119773,0.000269816630002186,0.00123479530541357
"ENSG00000180769.10",45.3992216927412,-1.1913308807906,0.327110875292492,-3.64197882361859,0.00027055033351735,0.00123760868106453
"ENSG00000112651.12",177.810920668715,1.72691927542768,0.474194724039449,3.64179352464499,0.000270745190737378,0.00123815392376547
"ENSG00000175463.12",252.848926022808,-1.50814107903911,0.414125108692644,-3.64175232890412,0.000270788529340989,0.00123815392376547
"ENSG00000050438.17",150.382754665637,1.46751046731932,0.403012686921887,3.64135054538309,0.000271211553382353,0.00123981573249855
"ENSG00000159496.14",23.5119190922315,-1.37245531743185,0.376928498403483,-3.64115561239072,0.000271417014708875,0.00124048246410652
"ENSG00000140519.14",75.4725200609473,2.58875655676139,0.71112896492609,3.64034751000538,0.000272270319721252,0.00124356301208945
"ENSG00000250899.3",135.422894884617,1.10560153833193,0.30383691157652,3.63879929069608,0.000273912169169808,0.00125051301629103
"ENSG00000161929.15",98.943956840907,-1.71936333787662,0.472532084924833,-3.63861712829537,0.000274105956985538,0.00125112324170038
"ENSG00000287024.1",27.0717610396168,-1.20060007732747,0.329976173331503,-3.63844475558941,0.000274289448653701,0.00125141178185373
"ENSG00000086730.17",334.966480097974,-1.18512508457829,0.325876850226413,-3.63672683025778,0.00027612449105882,0.00125895585767813
"ENSG00000123975.5",1997.45420076514,1.24987505369978,0.343677106443718,3.63677134806321,0.000276076793453694,0.00125895585767813
"ENSG00000237361.3",283.377257921621,1.73022678389725,0.47579980018905,3.63645966898217,0.000276410897302579,0.00125998562146098
"ENSG00000102409.10",480.163515582481,-1.60341999668973,0.440939965234504,-3.63636803898459,0.000276509191969679,0.00126015763812901
"ENSG00000248405.10",9.612256003705,1.46997229926182,0.404346651407533,3.63542592511854,0.00027752173175301,0.00126421841419623
"ENSG00000144136.11",2630.21969759482,-1.00300234746224,0.27592027495831,-3.63511651187571,0.0002778550318572,0.00126545969750853
"ENSG00000276957.1",7.97052713918257,2.38464905846548,0.656156561055322,3.63426840483033,0.000278770537492461,0.0012693514474137
"ENSG00000189149.12",14.1505906014424,1.07783890061954,0.296627115025102,3.63364927217908,0.000279440656453432,0.00127184615488615
